ref_date,province,Biomass,Combustible fuels,Hydro,Non-renewable combustibles,Nuclear,Solar,Wind
2018-07-01,Newfoundland and Labrador,0.0,36286.0,2812476.0,0.0,,0.0,16171.0
2018-07-01,Nova Scotia,0.0,592452.0,55072.0,0.0,,0.0,74483.0
2018-07-01,Ontario,0.0,1952069.0,2893069.0,0.0,8026040.0,299072.0,527066.0
2018-07-01,Prince Edward Island,0.0,1891.0,0.0,0.0,,69.0,41960.0
2018-07-01,Quebec,0.0,192284.0,15516223.0,0.0,0.0,197.0,756313.0
2018-07-01,Saskatchewan,0.0,1664855.0,272284.0,0.0,,0.0,44218.0
2018-08-01,Alberta,0.0,6518944.0,243550.0,0.0,,2773.0,255374.0
2018-08-01,British Columbia,0.0,437205.0,5163032.0,0.0,,190.0,122447.0
2018-08-01,Manitoba,0.0,1854.0,2556547.0,0.0,,0.0,58188.0
2018-08-01,New Brunswick,0.0,409016.0,112824.0,0.0,479776.0,0.0,37210.0
2018-08-01,Newfoundland and Labrador,0.0,86484.0,2907772.0,0.0,,0.0,11866.0
2018-08-01,Nova Scotia,0.0,659069.0,22558.0,0.0,,0.0,58279.0
2018-08-01,Ontario,0.0,2011781.0,2675601.0,0.0,8000658.0,312312.0,571071.0
2018-08-01,Prince Edward Island,0.0,682.0,0.0,0.0,,63.0,30200.0
2018-08-01,Quebec,0.0,184683.0,15473579.0,0.0,0.0,164.0,553838.0
2018-08-01,Saskatchewan,0.0,1668527.0,236749.0,0.0,,0.0,36072.0
2018-09-01,Alberta,0.0,6201412.0,169452.0,0.0,,1898.0,189053.0
2018-09-01,British Columbia,0.0,472076.0,4376089.0,0.0,,175.0,104196.0
2018-09-01,Manitoba,0.0,1058.0,2119403.0,0.0,,0.0,68389.0
2018-09-01,New Brunswick,0.0,377794.0,57932.0,0.0,470177.0,0.0,56286.0
2018-09-01,Newfoundland and Labrador,0.0,89152.0,2615753.0,0.0,,0.0,13315.0
2018-09-01,Nova Scotia,0.0,587495.0,19942.0,0.0,,0.0,78158.0
2018-09-01,Ontario,0.0,1310788.0,2707305.0,0.0,7412429.0,213886.0,649764.0
2018-09-01,Prince Edward Island,0.0,1908.0,0.0,0.0,,56.0,42079.0
2018-09-01,Quebec,0.0,144488.0,13805134.0,0.0,0.0,167.0,827354.0
2018-09-01,Saskatchewan,0.0,1585027.0,211972.0,0.0,,0.0,45715.0
2018-10-01,Alberta,0.0,6207969.0,127016.0,0.0,,1740.0,362583.0
2018-10-01,British Columbia,0.0,436071.0,5210615.0,0.0,,117.0,159646.0
2018-10-01,Manitoba,0.0,6417.0,2209042.0,0.0,,0.0,80745.0
2018-10-01,New Brunswick,0.0,420573.0,122064.0,0.0,485202.0,0.0,85423.0
2018-10-01,Newfoundland and Labrador,0.0,106707.0,3001746.0,0.0,,0.0,15652.0
2018-10-01,Nova Scotia,0.0,612964.0,40027.0,0.0,,0.0,114178.0
2018-10-01,Ontario,0.0,551096.0,3145572.0,0.0,7847158.0,139716.0,940898.0
2018-10-01,Prince Edward Island,0.0,2273.0,0.0,0.0,,40.0,61505.0
2018-10-01,Quebec,0.0,136893.0,14709225.0,0.0,0.0,109.0,1001375.0
2018-10-01,Saskatchewan,0.0,1567470.0,247472.0,0.0,,0.0,62577.0
2018-11-01,Alberta,0.0,6498795.0,122492.0,0.0,,648.0,458391.0
2018-11-01,British Columbia,0.0,460917.0,4767222.0,0.0,,51.0,128846.0
2018-11-01,Manitoba,0.0,8214.0,2520798.0,0.0,,0.0,71633.0
2018-11-01,New Brunswick,0.0,440964.0,271479.0,0.0,470600.0,0.0,95997.0
2018-11-01,Newfoundland and Labrador,0.0,187973.0,3959421.0,0.0,,0.0,18270.0
2018-11-01,Nova Scotia,0.0,657608.0,92871.0,0.0,,0.0,123524.0
2018-11-01,Ontario,0.0,839900.0,3328991.0,0.0,7521960.0,82789.0,1199746.0
2018-11-01,Prince Edward Island,0.0,1418.0,0.0,0.0,,18.0,65966.0
2018-11-01,Quebec,0.0,196809.0,17742181.0,0.0,0.0,60.0,1087535.0
2018-11-01,Saskatchewan,0.0,1737918.0,227744.0,0.0,,0.0,38887.0
2018-12-01,Alberta,0.0,6860138.0,124332.0,0.0,,493.0,530891.0
2018-12-01,British Columbia,0.0,526740.0,5364967.0,0.0,,27.0,143913.0
2018-12-01,Manitoba,0.0,10582.0,2882066.0,0.0,,0.0,76971.0
2018-12-01,New Brunswick,0.0,533598.0,251368.0,0.0,492112.0,0.0,77774.0
2018-12-01,Newfoundland and Labrador,0.0,242513.0,4644322.0,0.0,,0.0,19330.0
2018-12-01,Nova Scotia,0.0,841619.0,108709.0,0.0,,0.0,103178.0
2018-12-01,Ontario,0.0,1054706.0,3469601.0,0.0,7811691.0,60574.0,1164611.0
2018-12-01,Prince Edward Island,0.0,669.0,0.0,0.0,,16.0,67850.0
2018-12-01,Quebec,0.0,198785.0,20144663.0,0.0,0.0,42.0,1000661.0
2018-12-01,Saskatchewan,0.0,1803403.0,292622.0,0.0,,0.0,76400.0
2019-01-01,Alberta,0.0,6768632.0,120432.0,0.0,,654.0,476447.0
2019-01-01,British Columbia,0.0,529572.0,5810637.0,0.0,,44.0,150996.0
2019-01-01,Manitoba,0.0,13395.0,2905647.0,0.0,,0.0,77109.0
2019-01-01,New Brunswick,0.0,679245.0,246124.0,0.0,490893.0,0.0,91195.0
2019-01-01,Newfoundland and Labrador,0.0,246042.0,4580511.0,0.0,,0.0,16670.0
2019-01-01,Nova Scotia,0.0,890311.0,109408.0,0.0,,0.0,99204.0
2019-01-01,Ontario,0.0,1294720.0,3553682.0,0.0,8058169.0,85011.0,1473624.0
2019-01-01,Prince Edward Island,0.0,678.0,0.0,0.0,,22.0,61148.0
2019-01-01,Quebec,0.0,212994.0,22271150.0,0.0,0.0,67.0,1207483.0
2019-01-01,Saskatchewan,0.0,1870434.0,364630.0,0.0,,0.0,79873.0
2019-02-01,Alberta,0.0,6808503.0,132223.0,0.0,,490.0,175972.0
2019-02-01,British Columbia,0.0,475389.0,6073142.0,0.0,,74.0,96122.0
2019-02-01,Manitoba,0.0,10548.0,2554253.0,0.0,,0.0,75374.0
2019-02-01,New Brunswick,0.0,497867.0,175382.0,0.0,440178.0,0.0,104464.0
2019-02-01,Newfoundland and Labrador,0.0,244515.0,4202498.0,0.0,,0.0,18832.0
2019-02-01,Nova Scotia,0.0,798250.0,96675.0,0.0,,0.0,106172.0
2019-02-01,Ontario,0.0,1595305.0,3324647.0,0.0,6320260.0,100887.0,1295761.0
2019-02-01,Prince Edward Island,0.0,491.0,0.0,0.0,,40.0,75173.0
2019-02-01,Quebec,0.0,172568.0,19544202.0,0.0,0.0,60.0,1149198.0
2019-02-01,Saskatchewan,0.0,1777133.0,312693.0,0.0,,0.0,43795.0
2019-03-01,Alberta,0.0,6951536.0,111235.0,0.0,,2154.0,256832.0
2019-03-01,British Columbia,0.0,659070.0,4111299.0,0.0,,108.0,110395.0
2019-03-01,Manitoba,0.0,9826.0,2847818.0,0.0,,0.0,89274.0
2019-03-01,New Brunswick,0.0,491897.0,178660.0,0.0,488974.0,0.0,91195.0
2019-03-01,Newfoundland and Labrador,0.0,175292.0,4518574.0,0.0,,0.0,18088.0
2019-03-01,Nova Scotia,0.0,801075.0,87293.0,0.0,,0.0,117096.0
2019-03-01,Ontario,0.0,1639129.0,3371297.0,0.0,6547644.0,211518.0,1390663.0
2019-03-01,Prince Edward Island,0.0,542.0,0.0,0.0,,59.0,65627.0
2019-03-01,Quebec,0.0,192170.0,18986882.0,0.0,0.0,120.0,1276789.0
2019-03-01,Saskatchewan,0.0,1766239.0,241217.0,0.0,,0.0,84734.0
2019-04-01,Alberta,0.0,5858124.0,119021.0,0.0,,2858.0,383248.0
2019-04-01,British Columbia,0.0,620479.0,3271965.0,0.0,,137.0,125657.0
2019-04-01,Manitoba,0.0,10768.0,2503617.0,0.0,,0.0,76380.0
2019-04-01,New Brunswick,0.0,320143.0,440765.0,0.0,72783.0,0.0,85530.0
2019-04-01,Newfoundland and Labrador,0.0,103527.0,3475909.0,0.0,,0.0,18187.0
2019-04-01,Nova Scotia,0.0,569245.0,128977.0,0.0,,0.0,121553.0
2019-04-01,Ontario,0.0,690547.0,3347382.0,0.0,6580608.0,234108.0,1107725.0
2019-04-01,Prince Edward Island,0.0,524.0,0.0,0.0,,49.0,62315.0
2019-04-01,Quebec,0.0,158970.0,15661877.0,0.0,0.0,127.0,1092470.0
2019-04-01,Saskatchewan,0.0,1422817.0,372852.0,0.0,,0.0,68364.0
2019-05-01,Alberta,0.0,5622565.0,215614.0,0.0,,3065.0,226720.0
2019-05-01,British Columbia,0.0,527199.0,4138663.0,0.0,,163.0,63879.0
2019-05-01,Manitoba,0.0,8270.0,2736533.0,0.0,,0.0,77221.0
2019-05-01,New Brunswick,0.0,266792.0,516075.0,0.0,260174.0,0.0,62083.0
2019-05-01,Newfoundland and Labrador,0.0,115376.0,2778054.0,0.0,,0.0,14503.0
2019-05-01,Nova Scotia,0.0,513588.0,121955.0,0.0,,0.0,81160.0
2019-05-01,Ontario,0.0,599995.0,3886600.0,0.0,6981971.0,279010.0,708633.0
2019-05-01,Prince Edward Island,0.0,658.0,0.0,0.0,,61.0,46274.0
2019-05-01,Quebec,0.0,123172.0,13938603.0,0.0,0.0,142.0,708098.0
2019-05-01,Saskatchewan,0.0,1571325.0,274473.0,0.0,,0.0,53552.0
2019-06-01,Alberta,0.0,5464556.0,385525.0,0.0,,3259.0,296059.0
2019-06-01,British Columbia,0.0,464308.0,3923587.0,0.0,,190.0,131779.0
2019-06-01,Manitoba,0.0,3503.0,2589572.0,0.0,,0.0,58341.0
2019-06-01,New Brunswick,0.0,118242.0,253987.0,0.0,477443.0,0.0,48488.0
2019-06-01,Newfoundland and Labrador,0.0,60492.0,1995471.0,0.0,,0.0,9811.0
2019-06-01,Nova Scotia,0.0,438773.0,99949.0,0.0,,0.0,75319.0
2019-06-01,Ontario,0.0,463562.0,3457062.0,0.0,8136662.0,312080.0,435057.0
2019-06-01,Prince Edward Island,0.0,371.0,0.0,0.0,,65.0,37104.0
2019-06-01,Quebec,0.0,157559.0,13554895.0,0.0,0.0,168.0,719042.0
2019-06-01,Saskatchewan,0.0,1486052.0,271466.0,0.0,,0.0,52798.0
2019-07-01,Alberta,0.0,6161884.0,438459.0,0.0,,3104.0,245044.0
2019-07-01,British Columbia,0.0,620001.0,3782040.0,0.0,,210.0,117363.0
2019-07-01,Manitoba,0.0,8038.0,2707028.0,0.0,,0.0,57971.0
2019-07-01,New Brunswick,0.0,436792.0,148942.0,0.0,362281.0,0.0,50208.0
2019-07-01,Newfoundland and Labrador,0.0,32869.0,2557378.0,0.0,,0.0,7960.0
2019-07-01,Nova Scotia,0.0,553174.0,87261.0,0.0,,0.0,61531.0
2019-07-01,Ontario,0.0,2071012.0,3100245.0,0.0,8486200.0,335084.0,531493.0
2019-07-01,Prince Edward Island,0.0,392.0,0.0,0.0,,73.0,28107.0
2019-07-01,Quebec,0.0,162994.0,15749542.0,0.0,0.0,187.0,652796.0
2019-07-01,Saskatchewan,0.0,1520957.0,426796.0,0.0,,0.0,50150.0
2019-08-01,Alberta,0.0,5966368.0,273351.0,0.0,,2897.0,216197.0
2019-08-01,British Columbia,0.0,650709.0,4271766.0,0.0,,206.0,113455.0
2019-08-01,Manitoba,0.0,3581.0,2777460.0,0.0,,0.0,63029.0
2019-08-01,New Brunswick,0.0,334698.0,102360.0,0.0,489549.0,0.0,30177.0
2019-08-01,Newfoundland and Labrador,0.0,24859.0,2676245.0,0.0,,0.0,8279.0
2019-08-01,Nova Scotia,0.0,611571.0,30462.0,0.0,,0.0,63000.0
2019-08-01,Ontario,0.0,1398504.0,2596824.0,0.0,8528289.0,309777.0,523252.0
2019-08-01,Prince Edward Island,0.0,401.0,0.0,0.0,,67.0,31094.0
2019-08-01,Quebec,0.0,179408.0,15096660.0,0.0,0.0,173.0,660786.0
2019-08-01,Saskatchewan,0.0,1631215.0,313641.0,0.0,,0.0,55265.0
2019-09-01,Alberta,0.0,5956221.0,267883.0,0.0,,1992.0,313647.0
2019-09-01,British Columbia,0.0,505898.0,3905103.0,0.0,,170.0,119932.0
2019-09-01,Manitoba,0.0,7714.0,2706339.0,0.0,,0.0,64114.0
2019-09-01,New Brunswick,0.0,341947.0,119377.0,0.0,473096.0,0.0,64376.0
2019-09-01,Newfoundland and Labrador,0.0,99913.0,2418041.0,0.0,,0.0,14121.0
2019-09-01,Nova Scotia,0.0,477968.0,39973.0,0.0,,0.0,73620.0
2019-09-01,Ontario,0.0,841788.0,2465731.0,0.0,7727128.0,239363.0,659654.0
2019-09-01,Prince Edward Island,0.0,342.0,0.0,0.0,,53.0,38956.0
2019-09-01,Quebec,0.0,164693.0,13696188.0,0.0,0.0,132.0,845243.0
2019-09-01,Saskatchewan,0.0,1603914.0,238270.0,0.0,,0.0,53343.0
2019-10-01,Alberta,0.0,6335438.0,168092.0,0.0,,1705.0,509060.0
2019-10-01,British Columbia,0.0,411967.0,4841417.0,0.0,,112.0,163672.0
2019-10-01,Manitoba,0.0,10882.0,2493915.0,0.0,,0.0,92688.0
2019-10-01,New Brunswick,0.0,310352.0,192293.0,0.0,490128.0,0.0,61371.0
2019-10-01,Newfoundland and Labrador,0.0,217626.0,2867458.0,0.0,,0.0,16249.0
2019-10-01,Nova Scotia,0.0,559825.0,38781.0,0.0,,0.0,88547.0
2019-10-01,Ontario,0.0,592717.0,2790599.0,0.0,7905347.0,151452.0,812601.0
2019-10-01,Prince Edward Island,0.0,357.0,0.0,0.0,,38.0,42504.0
2019-10-01,Quebec,0.0,145003.0,13340800.0,0.0,0.0,104.0,875713.0
2019-10-01,Saskatchewan,0.0,1752100.0,253918.0,0.0,,0.0,82258.0
2019-11-01,Alberta,0.0,6369992.0,151649.0,0.0,,630.0,443369.0
2019-11-01,British Columbia,0.0,504634.0,5550398.0,0.0,,58.0,184522.0
2019-11-01,Manitoba,0.0,10065.0,2866894.0,0.0,,2.0,72825.0
2019-11-01,New Brunswick,0.0,385656.0,325492.0,0.0,476626.0,0.0,92931.0
2019-11-01,Newfoundland and Labrador,0.0,186643.0,4093578.0,0.0,,0.0,21362.0
2019-11-01,Nova Scotia,0.0,634074.0,60652.0,0.0,,0.0,99191.0
2019-11-01,Ontario,0.0,1236264.0,3169729.0,0.0,7149872.0,95171.0,1151042.0
2019-11-01,Prince Edward Island,0.0,550.0,0.0,0.0,,22.0,77391.0
2019-11-01,Quebec,0.0,148121.0,17356964.0,0.0,0.0,51.0,996089.0
2019-11-01,Saskatchewan,0.0,1747665.0,285722.0,0.0,,0.0,69625.0
2019-12-01,Alberta,0.0,6657620.0,159571.0,0.0,,441.0,494105.0
2019-12-01,British Columbia,0.0,543388.0,6256036.0,0.0,,32.0,125326.0
2019-12-01,Manitoba,0.0,9586.0,3245814.0,0.0,,2.0,82472.0
2019-12-01,New Brunswick,0.0,457088.0,303317.0,0.0,493553.0,0.0,96946.0
2019-12-01,Newfoundland and Labrador,0.0,206547.0,4577001.0,0.0,,0.0,17874.0
2019-12-01,Nova Scotia,0.0,760711.0,135697.0,0.0,,0.0,104338.0
2019-12-01,Ontario,0.0,1170654.0,3258580.0,0.0,8031428.0,69419.0,1391383.0
2019-12-01,Prince Edward Island,0.0,556.0,0.0,0.0,,17.0,80798.0
2019-12-01,Quebec,0.0,183800.0,19632080.0,0.0,0.0,48.0,1125858.0
2019-12-01,Saskatchewan,0.0,1827901.0,310436.0,0.0,,4.0,77617.0
2020-01-01,Alberta,164699.0,6407865.0,138165.0,6243166.0,,576.0,471870.0
2020-01-01,British Columbia,390964.0,566665.0,5628653.0,175701.0,,54.0,93616.0
2020-01-01,Manitoba,10098.0,13108.0,3318325.0,3010.0,,1.0,72076.0
2020-01-01,New Brunswick,39019.0,453853.0,205824.0,414834.0,495095.0,0.0,62459.0
2020-01-01,Newfoundland and Labrador,4805.0,218012.0,4611538.0,213207.0,,0.0,12509.0
2020-01-01,Nova Scotia,25337.0,887783.0,105119.0,862446.0,,0.0,75365.0
2020-01-01,Ontario,105280.0,1255227.0,3473891.0,1149947.0,8403186.0,68873.0,1304558.0
2020-01-01,Prince Edward Island,317.0,511.0,0.0,194.0,,13.0,61799.0
2020-01-01,Quebec,112604.0,182071.0,20853994.0,69467.0,0.0,41.0,625776.0
2020-01-01,Saskatchewan,593.0,1978077.0,390591.0,1977484.0,,3.0,86353.0
2020-02-01,Alberta,148639.0,5988859.0,106008.0,5840220.0,,1397.0,487479.0
2020-02-01,British Columbia,340758.0,498841.0,5081034.0,158083.0,,79.0,199098.0
2020-02-01,Manitoba,8024.0,10155.0,3114978.0,2131.0,,3.0,84117.0
2020-02-01,New Brunswick,52172.0,452435.0,139334.0,400263.0,464181.0,0.0,82623.0
2020-02-01,Newfoundland and Labrador,3742.0,242771.0,4259702.0,239029.0,,0.0,14789.0
2020-02-01,Nova Scotia,15140.0,789291.0,89289.0,774151.0,,0.0,76218.0
2020-02-01,Ontario,98747.0,1093680.0,3314715.0,994933.0,6974406.0,119904.0,1492047.0
2020-02-01,Prince Edward Island,292.0,463.0,0.0,171.0,,36.0,59798.0
2020-02-01,Quebec,99432.0,174362.0,19645004.0,74930.0,0.0,79.0,961173.0
2020-02-01,Saskatchewan,792.0,1712416.0,364780.0,1711624.0,,8.0,81183.0
2020-03-01,Alberta,145582.0,6063848.0,100560.0,5918266.0,,2106.0,413205.0
2020-03-01,British Columbia,386095.0,547172.0,5670347.0,161077.0,,102.0,163391.0
2020-03-01,Manitoba,8060.0,10214.0,3350710.0,2154.0,,9.0,96468.0
2020-03-01,New Brunswick,56835.0,381843.0,190011.0,325008.0,491967.0,0.0,90948.0
2020-03-01,Newfoundland and Labrador,4062.0,217990.0,4451540.0,213928.0,,0.0,18048.0
2020-03-01,Nova Scotia,20875.0,734338.0,89935.0,713463.0,,0.0,94047.0
2020-03-01,Ontario,106241.0,883497.0,3387499.0,777256.0,7446767.0,212558.0,1380864.0
2020-03-01,Prince Edward Island,344.0,507.0,0.0,163.0,,48.0,71119.0
2020-03-01,Quebec,99543.0,176288.0,17646198.0,76745.0,0.0,108.0,972006.0
2020-03-01,Saskatchewan,888.0,1727260.0,355586.0,1726372.0,,8.0,80884.0
2020-04-01,Alberta,143444.0,5437114.0,121140.0,5293670.0,,2527.0,349834.0
2020-04-01,British Columbia,381182.0,518689.0,4387224.0,137507.0,,140.0,191208.0
2020-04-01,Manitoba,9691.0,12254.0,2738786.0,2563.0,,16.0,72204.0
2020-04-01,New Brunswick,58688.0,155544.0,518035.0,96856.0,477901.0,0.0,85932.0
2020-04-01,Newfoundland and Labrador,3351.0,98990.0,3350244.0,95639.0,,0.0,16478.0
2020-04-01,Nova Scotia,14780.0,495056.0,104893.0,480276.0,,0.0,86459.0
2020-04-01,Ontario,89801.0,457524.0,3209776.0,367723.0,7060822.0,240585.0,1085967.0
2020-04-01,Prince Edward Island,400.0,498.0,0.0,98.0,,67.0,56009.0
2020-04-01,Quebec,94977.0,157980.0,14295533.0,63003.0,0.0,144.0,1028387.0
2020-04-01,Saskatchewan,934.0,1478308.0,288918.0,1477374.0,,0.0,75156.0
2020-05-01,Alberta,135423.0,4636730.0,220231.0,4501307.0,,2988.0,344656.0
2020-05-01,British Columbia,266869.0,387194.0,4666012.0,120325.0,,218.0,215163.0
2020-05-01,Manitoba,6836.0,8564.0,2893333.0,1728.0,,29.0,87439.0
2020-05-01,New Brunswick,48064.0,113990.0,510862.0,65926.0,493408.0,0.0,83744.0
2020-05-01,Newfoundland and Labrador,3288.0,99318.0,2417970.0,96030.0,,0.0,17813.0
2020-05-01,Nova Scotia,4800.0,432053.0,96091.0,427253.0,,0.0,90560.0
2020-05-01,Ontario,110352.0,664247.0,3412556.0,553895.0,6987629.0,285171.0,994600.0
2020-05-01,Prince Edward Island,424.0,499.0,0.0,75.0,,69.0,59824.0
2020-05-01,Quebec,95163.0,160741.0,13642758.0,65578.0,0.0,165.0,876151.0
2020-05-01,Saskatchewan,657.0,1261088.0,536451.0,1260431.0,,0.0,29292.0
2020-06-01,Alberta,133665.0,4985448.0,386991.0,4851783.0,,3225.0,366659.0
2020-06-01,British Columbia,287606.0,408399.0,4469389.0,120793.0,,243.0,256782.0
2020-06-01,Manitoba,5893.0,7449.0,2920666.0,1556.0,,10.0,82948.0
2020-06-01,New Brunswick,41875.0,94308.0,150432.0,52433.0,474947.0,0.0,51264.0
2020-06-01,Newfoundland and Labrador,2268.0,63282.0,2258407.0,61014.0,,0.0,9959.0
2020-06-01,Nova Scotia,26734.0,484883.0,50232.0,458149.0,,0.0,60317.0
2020-06-01,Ontario,92204.0,1008240.0,3483971.0,916036.0,7479726.0,330808.0,693531.0
2020-06-01,Prince Edward Island,300.0,339.0,0.0,39.0,,68.0,40458.0
2020-06-01,Quebec,74779.0,139911.0,13943100.0,65132.0,0.0,194.0,683146.0
2020-06-01,Saskatchewan,1250.0,1205989.0,538871.0,1204739.0,,0.0,57879.0
2020-07-01,Alberta,129537.0,5057221.0,440949.0,4927684.0,,3619.0,298975.0
2020-07-01,British Columbia,256815.0,358363.0,5503325.0,101548.0,,265.0,275176.0
2020-07-01,Manitoba,6207.0,8243.0,3323106.0,2036.0,,10.0,62269.0
2020-07-01,New Brunswick,45427.0,151605.0,72921.0,106178.0,491827.0,0.0,37839.0
2020-07-01,Newfoundland and Labrador,2695.0,39986.0,2211840.0,37291.0,,0.0,8656.0
2020-07-01,Nova Scotia,31080.0,616373.0,39126.0,585293.0,,0.0,42039.0
2020-07-01,Ontario,97547.0,2242564.0,3499122.0,2145017.0,8565439.0,340383.0,541831.0
2020-07-01,Prince Edward Island,326.0,359.0,0.0,33.0,,66.0,24966.0
2020-07-01,Quebec,109519.0,185252.0,15634267.0,75733.0,0.0,184.0,532464.0
2020-07-01,Saskatchewan,1159.0,1477655.0,528900.0,1476496.0,,8.0,52703.0
2020-08-01,Alberta,123542.0,5522706.0,290546.0,5399164.0,,3454.0,309795.0
2020-08-01,British Columbia,359194.0,466087.0,6096643.0,106893.0,,230.0,378562.0
2020-08-01,Manitoba,4898.0,6637.0,3295149.0,1739.0,,23.0,54771.0
2020-08-01,New Brunswick,45654.0,262874.0,45793.0,217220.0,484754.0,0.0,60179.0
2020-08-01,Newfoundland and Labrador,2007.0,38143.0,2135858.0,36136.0,,0.0,11725.0
2020-08-01,Nova Scotia,36090.0,608645.0,15646.0,572555.0,,0.0,57681.0
2020-08-01,Ontario,96680.0,1859467.0,2821456.0,1762787.0,7713551.0,292761.0,609401.0
2020-08-01,Prince Edward Island,291.0,333.0,0.0,42.0,,70.0,39627.0
2020-08-01,Quebec,110109.0,175701.0,14528763.0,65592.0,0.0,166.0,792327.0
2020-08-01,Saskatchewan,1100.0,1627546.0,366342.0,1626446.0,,0.0,23466.0
2020-09-01,Alberta,115560.0,5569188.0,194545.0,5453628.0,,2730.0,344593.0
2020-09-01,British Columbia,376233.0,474675.0,4544210.0,98442.0,,191.0,279799.0
2020-09-01,Manitoba,6288.0,7795.0,2822941.0,1507.0,,180.0,81459.0
2020-09-01,New Brunswick,42388.0,371087.0,42900.0,328699.0,54804.0,0.0,77429.0
2020-09-01,Newfoundland and Labrador,2723.0,40830.0,2200636.0,38107.0,,0.0,15270.0
2020-09-01,Nova Scotia,31134.0,555531.0,18318.0,524397.0,,0.0,72452.0
2020-09-01,Ontario,98026.0,901599.0,2725843.0,803573.0,6647669.0,266520.0,907150.0
2020-09-01,Prince Edward Island,265.0,398.0,0.0,133.0,,56.0,41370.0
2020-09-01,Quebec,98604.0,174176.0,13353412.0,75572.0,0.0,139.0,1006658.0
2020-09-01,Saskatchewan,1350.0,1475001.0,243576.0,1473651.0,,0.0,73242.0
2020-10-01,Alberta,135374.0,5818587.0,162931.0,5683213.0,,1409.0,465677.0
2020-10-01,British Columbia,365531.0,487247.0,5171686.0,121716.0,,114.0,248920.0
2020-10-01,Manitoba,4560.0,5637.0,2767109.0,1077.0,,79.0,85116.0
2020-10-01,New Brunswick,36396.0,443434.0,248102.0,407038.0,0.0,0.0,81945.0
2020-10-01,Newfoundland and Labrador,2334.0,108497.0,2707292.0,106163.0,,0.0,13906.0
2020-10-01,Nova Scotia,15010.0,568161.0,23118.0,553151.0,,0.0,79941.0
2020-10-01,Ontario,109833.0,837773.0,3068202.0,727940.0,6955185.0,169807.0,912652.0
2020-10-01,Prince Edward Island,362.0,448.0,0.0,86.0,,42.0,52292.0
2020-10-01,Quebec,85417.0,147839.0,15056894.0,62422.0,0.0,84.0,1063936.0
2020-10-01,Saskatchewan,1406.0,1648000.0,242672.0,1646594.0,,0.0,79911.0
2020-11-01,Alberta,136718.0,6017432.0,136841.0,5880714.0,,712.0,747766.0
2020-11-01,British Columbia,358587.0,506077.0,5868136.0,147490.0,,78.0,366409.0
2020-11-01,Manitoba,5526.0,8271.0,2569247.0,2745.0,,34.0,92777.0
2020-11-01,New Brunswick,43319.0,483352.0,257418.0,440033.0,376564.0,0.0,96370.0
2020-11-01,Newfoundland and Labrador,2842.0,163096.0,3349963.0,160254.0,,0.0,20042.0
2020-11-01,Nova Scotia,8421.0,596482.0,38000.0,588061.0,,0.0,87612.0
2020-11-01,Ontario,89683.0,666441.0,3176750.0,576758.0,6787649.0,139018.0,1315766.0
2020-11-01,Prince Edward Island,429.0,630.0,0.0,201.0,,24.0,66579.0
2020-11-01,Quebec,96294.0,168090.0,15737568.0,71796.0,0.0,78.0,1210020.0
2020-11-01,Saskatchewan,932.0,1743426.0,264059.0,1742494.0,,0.0,84657.0
2020-12-01,Alberta,156042.0,6165806.0,135429.0,6009764.0,,1601.0,685156.0
2020-12-01,British Columbia,364235.0,521755.0,6776649.0,157520.0,,56.0,346491.0
2020-12-01,Manitoba,7877.0,10605.0,3056068.0,2728.0,,25.0,86724.0
2020-12-01,New Brunswick,60470.0,425590.0,389463.0,365120.0,489635.0,0.0,85128.0
2020-12-01,Newfoundland and Labrador,2120.0,175196.0,4369072.0,173076.0,,0.0,19261.0
2020-12-01,Nova Scotia,27097.0,657691.0,84350.0,630594.0,,0.0,87696.0
2020-12-01,Ontario,120575.0,1321468.0,3448917.0,1200893.0,6834743.0,72273.0,1459928.0
2020-12-01,Prince Edward Island,352.0,501.0,0.0,149.0,,14.0,70291.0
2020-12-01,Quebec,109790.0,183292.0,19813048.0,73502.0,0.0,45.0,1084941.0
2020-12-01,Saskatchewan,1090.0,1851392.0,302494.0,1850302.0,,0.0,95090.0
2021-01-01,Alberta,166933.0,5471402.0,127933.0,5304469.0,,762.0,656480.0
2021-01-01,British Columbia,370148.0,534332.0,6298763.0,164184.0,,58.0,285972.0
2021-01-01,Manitoba,9926.0,13141.0,3151123.0,3215.0,,26.0,70954.0
2021-01-01,New Brunswick,55656.0,530449.0,245830.0,474793.0,244926.0,0.0,47128.0
2021-01-01,Newfoundland and Labrador,3405.0,166458.0,4521840.0,163053.0,,0.0,17327.0
2021-01-01,Nova Scotia,31824.0,819820.0,88301.0,787996.0,,0.0,72587.0
2021-01-01,Ontario,101423.0,1281588.0,3556575.0,1180165.0,7392265.0,87593.0,988001.0
2021-01-01,Prince Edward Island,334.0,743.0,0.0,409.0,,14.0,62035.0
2021-01-01,Quebec,108763.0,184608.0,21682938.0,75845.0,0.0,51.0,699044.0
2021-01-01,Saskatchewan,1292.0,1852913.0,324945.0,1851621.0,,0.0,92938.0
2021-02-01,Alberta,155475.0,5431536.0,131485.0,5276061.0,,921.0,462047.0
2021-02-01,British Columbia,317414.0,487106.0,5879268.0,169692.0,,92.0,277262.0
2021-02-01,Manitoba,7161.0,9822.0,2623649.0,2661.0,,14.0,73816.0
2021-02-01,New Brunswick,52197.0,753044.0,124093.0,700847.0,14242.0,0.0,74899.0
